3,"I like the ease of use of Free Agent, but I'm disappointed that you don't have the option to do Cash Basis hence the one star dropped. I didn't know this when I started to use it.",2020-01-29T15:01:08Z,KJ,https://uk.trustpilot.com/users/5e319e34616781b2b48b0076
5,Really like this software. Simple to use with clear presentation. Links seamlessly and easily to my business bank account.,2020-01-29T14:57:46Z,Ian,https://uk.trustpilot.com/users/5e319d69d1e2f97b3d9f6927
5,Great business system - so much more than just accounting software,2020-01-29T14:42:28Z,Andrew,https://uk.trustpilot.com/users/5e3199d4ddcefa40b3613bc9
5,"Love using free agent, easy and straightforward I recommended it to all",2020-01-28T23:33:47Z,Mr Ali,https://uk.trustpilot.com/users/5a038b430000ff000adfe463
5,"This is amazing program.It helps me tremendously with my sales,contacts and expenses. Second to none",2020-01-28T22:23:06Z,Aleksandar,https://uk.trustpilot.com/users/5ced8d76789d3462eeec5dec
5,Great. Use this every day for may aspects of my business. There's also a great support team... plus it's free thanks to Natwest Bank. Love it!,2020-01-28T20:29:47Z,Alex,https://uk.trustpilot.com/users/5e3099bae5a4c750378a0f15
5,"Having run companies since the early 2000's, the advancement Freeagent brings to small businesses around an area which is normally a distraction and costly - is revolutionary. Cannot recommend the product and the team enough!",2020-01-28T19:47:23Z,Alex Branson,https://uk.trustpilot.com/users/5e308fcb6167813b538a72a7
5,very easy when set up and upto now has been trouble free and accurate.,2020-01-28T16:05:08Z,Andrew,https://uk.trustpilot.com/users/5e305bb4d1e2f994739eaf0a
5,Excellent software and technical support for providing advice.,2020-01-28T15:52:42Z,Igor,https://uk.trustpilot.com/users/5af5f99a4de5666d34005d22
5,"Excellent system, saves so much time and money, my only criticism is I which there was a way of customising the categories to suit your particular business in the bills sesection.",2020-01-28T15:45:27Z,Andrew,https://uk.trustpilot.com/users/5a3d651e0000ff000af53d97
5,"Great, handy tool.",2020-01-28T15:19:59Z,A Mcphilbin,https://uk.trustpilot.com/users/587526d30000ff000a6adb7a
5,Brilliant easy to use and saves so much time .,2020-01-28T14:57:29Z,Peter Farrow,https://uk.trustpilot.com/users/5acf58534de5666d3449a956
5,Clear and easy to use application with all details in respective buckets.,2020-01-28T14:48:12Z,Bilal,https://uk.trustpilot.com/users/55e4d7980000ff0001d83d04
5,"Excellent solution for your business accounts and whenever I've had to contact for advice, it has always been dealt with superbly.",2020-01-28T14:41:34Z,Ray,https://uk.trustpilot.com/users/5e30481dd1e2f938b49e9d2f
2,"For the most part, the software is pretty easy to use, although it could be a lot more intelligent when it sees bills from the same contractor and should be able to guess what the purchase is for, and the vat rate, or it should allow templates to be set up for different contractors. The main bug-bear for me is as a property developer, I find the workarounds for CIS dreadfully cumbersome. In its defence, FreeAgent support staff are very good which is why I give it 2 stars not 1. Bear in mind once you have picked your software, it is such a pain to switch to another provider (enter all your transactions in again) that you need to get it right first time.",2020-01-27T21:55:06Z,Dr. R.,https://uk.trustpilot.com/users/5e2f5c39e5a4c71a7c89558d
5,"Brilliant customer service, queries answered, a great help especially in the initial few months transitioning onto the software",2020-01-24T10:59:29Z,Carys,https://uk.trustpilot.com/users/5e2ace11ddcefad8f95dddc8
3,"Once up and running Free Agent handles my accounts (and MTD Vat returns) just fine .. it does the VAT return far better than I ever did manually. It is not really saving me any work as I still run my old spreadsheet based accounts in parallel. It is worrying however, that FreeAgent gets total access to your bank and credit card accounts and in some cases requires a complete copy of your login security information .. this is the fault of the banks more than Free Agent, I guess. Setting up Free Agent really needs the help of an accountant; there are are all kinds of start values that should be entered to set the baseline for accounting. EG I was owed a VAT refund from HMRC for the months prior to starting to use Free Agent but never found a way to reclaim it using Free Agent and gave up. Free support is available by bot and when that fails by email with an adviser, but I failed to understand much of the advice (which was in accountancy speak journal entries and Contra accounts). My accountant says he is bombarded with so many different MTD packages that he can't possibly use the data from Free Agent (and all the others), so I still have to send end of year accounts as a spreadsheet. I guess a combination of Free Agent and a Free Agent friendly accountant might be pretty good .. I'm looking into it... but then I'd worry that Free Agent will suddenly become very expensive (Currently it is free to RBS business customers - but no guarantee that will last) or go belly up and disappear.",2020-01-24T10:36:15Z,Mr Nick Arran,https://uk.trustpilot.com/users/543e8b53000064000190554e
4,Very handy program/app to have with a small business. Yu can check most things on your phone and its handy to add in the odd 'on the move' payment.,2020-01-23T10:50:21Z,David,https://uk.trustpilot.com/users/5e297a6de5a4c73f50866fc8
5,"I really like FreeAgent. well, obviously I don't like the fact I have to pay for it and I could be more proactive in recruiting other users and therefore cutting my costs... but anyway, as a self employed person it's perfect. I pretty much do everything on my mobile - create and send invoices, reconciliation of bank, and all that other accounting jargon I don't really understand! it's really easy to use. I guess I would like some of the reports to be better [they know this, I've told them!] but overall I am super duper happy. oh, also the support is great, if you contact them they really do try to help in a timely manner [as the corporate folk say]. love it!",2020-01-22T17:17:49Z,Lynne,https://uk.trustpilot.com/users/5e2883bdddcefa76025c9b1c
2,I really liked free agent at first but now I am getting increasingly frustrated with the software continuously calculating my VAT return incorrectly. They have calculated a return based on a previous return that wasn't submitted via free agent and have assumed that I was on the Standard scheme when I have been on the flat rate scheme for a number of years. Instead of correcting they have advised to speak to my accountant or open a new account. This is not an effective or efficient solution. I suggest that if you are thinking of buying this product that you properly test it within the month trial as I am now having regrets.,2020-01-22T16:32:28Z,LDee,https://uk.trustpilot.com/users/568948540000ff0001f8ecde
3,"No facility to prepare delivery notes which, in my opinion, is a big oversight. I did bring it to the companys attention, but sadly it fell on deaf ears.",2020-01-22T15:59:03Z,Martin,https://uk.trustpilot.com/users/5e287147e5a4c7681085e2ee
5,Switching to Freeagent was the best thing I ever did - always on top of my finances now and updated daily. Saves me so much extra work.,2020-01-22T15:12:12Z,Steve Wood,https://uk.trustpilot.com/users/5ac640094de5666d34ed8105
5,Great application and responsive support.,2020-01-22T14:50:12Z,Alex,https://uk.trustpilot.com/users/5e286124d1e2f9c4649aa3f2
5,"User friendly, intuitive and very effective tool for managing my business activities, accounts and reporting. Their online support is also extremely good. Freeagent has really freed me up to focus on building a successful business!",2020-01-22T14:44:10Z,Andy Thomspon,https://uk.trustpilot.com/users/59dcc6780000ff000ad32fa4
5,Love FreeAgent so easy to follow and no extra charges. Could not recommend more highly.,2020-01-22T14:42:19Z,C Bennett,https://uk.trustpilot.com/users/5d82177e4bbf8f5528f7530f
5,Always get quick and accurate responses.,2020-01-22T14:39:35Z,Alan,https://uk.trustpilot.com/users/5e285ea7616781b949862b03
4,Brilliant for a ‘free’ software but some details are not as required by HMRC i.e dividend vouchers. It would also be useful if when starting out it would highlight some of the processes to follow.,2020-01-22T12:41:06Z,Adrian,https://uk.trustpilot.com/users/5e2842e1e5a4c7c1d085b66b
5,"A very intuitive platform that lets me produce estimates and invoices, while keeping tabs on bank accounts with a feed of who has paid and what is outstanding. Then interfaces with HMRC for my VAT returns. A very clever product that I recommend.",2020-01-22T12:10:17Z,Alan Dean,https://uk.trustpilot.com/users/5b7abf654de5666d3462c30b
5,Very good ap. Easy to use and makes life easier,2020-01-22T12:07:06Z,Salvatore,https://uk.trustpilot.com/users/5e283aea6167812c52860901
5,"Your customer care and other services were excellent, I canceled my subscription because I needed the possibility to switch between accrual and cash basis accounting. Regards and well done Andrea",2020-01-22T00:17:06Z,Andrea,https://uk.trustpilot.com/users/5e279481ddcefaf6d95c07e1
3,Woefully short on ability to handle more tricky postings. Far too much need to use contra and mispostings nominals. No audit trail.,2020-01-21T19:11:37Z,Norman,https://uk.trustpilot.com/users/58ac64d50000ff000a79ebb0
5,"I tried quickbooks and yes I think they are cheaper but I found their system to be very complicated. I rang the customer service for help numerous times and always found them to be very rude and not very interested in helping. Freeagent on the other hand is so simple to use, there are tons of videos to help you and the customer service is great. I have a LTD company and its complicated to work things out but freeagent gives you that peace of mind that you are doing things properly. I highly recommend to anyone sole trader or limited company.",2020-01-21T17:12:09Z,Laura,https://uk.trustpilot.com/users/5e2730e961678188748584bb
5,Great Product. Very Helpful support team,2020-01-21T16:30:21Z,Ryan,https://uk.trustpilot.com/users/5c44be4daa2d696f511b5b83
5,Excellent tool for managing business time and money.,2020-01-21T15:29:38Z,Robert,https://uk.trustpilot.com/users/5c3f24bfe6dd32ce94c8ea8d
5,really useful service with great customer support.,2020-01-21T14:58:37Z,Mr Guy Pearson,https://uk.trustpilot.com/users/59cd74f90000ff000aced90e
5,very supportive team,2020-01-21T14:15:15Z,Monika,https://uk.trustpilot.com/users/5e27077261678132798561d9
5,Excellent prompt support. Thank you.,2020-01-21T13:59:38Z,Alan,https://uk.trustpilot.com/users/565894960000ff0001ee330d
4,"Good product with excellent customer service. Would be 5 stars with greater functionality, especially in reports.",2020-01-21T13:58:48Z,Customer,https://uk.trustpilot.com/users/5e270398e5a4c780978506da
5,Excellent Helpdesk who responded promptly and accurately in order to resolve my query the same day.,2020-01-21T13:55:24Z,Stuart,https://uk.trustpilot.com/users/5e2702cb4c24530f1404a2ce
5,I run a small business and this mer my needs exactly. Very easy to use and queries answered in a matter of minutes. Extremely pleased with the software,2020-01-21T13:53:54Z,David Norman,https://uk.trustpilot.com/users/58b499980000ff000a7c235f
5,"I've only been using Freeagent for a short period of time, however I find it much easier to understand and therefore use that some of the other software out there. The help section is great and so far I've always found an easy way of doing what I need to do, so glad I moved from one of the major packages, only wish I'd found this product sooner. Looking forward to exploring its capabilities over the new few months.",2020-01-21T13:51:24Z,Forth Asbestos Services Ltd Stuart Goddard,https://uk.trustpilot.com/users/5c55cf32d605063d32c51b89
5,"I've been using for 3 years now. Has transformed accounting for my small business. And - best of all, when I had a glitch with a bank feed the customer service team were so helpful, actually outstanding. Bravo!",2020-01-21T12:11:41Z,H,https://uk.trustpilot.com/users/4c8b85f000006400010434ca
5,"I'd been dreading the time i had to go digital with my accounts. My trusty XL sheet had kept me more than happy for the past 10 years. Saw this software recommended so thought I could at least trial it and then delete it. Totally suprised by how good it is. The help files are fantastic. It is, like all software a little overwhelming to start but within an afternnon I'd got my Bank , Paypal and cash accounts sorted, new invoices created and sent. If like me you are a technophobe, and have tried and deleted the others then give this a go! As a sole trader its perfect for my business!",2020-01-16T11:28:49Z,Steve Elliott,https://uk.trustpilot.com/users/5e2048f0ddcefa23b9586f23
5,Great software and fabulous customer service,2020-01-12T13:02:17Z,Andrew Dodd,https://uk.trustpilot.com/users/524db68c00006400014eeea3
5,Very well informed information and solved the problem quickly. Fantastic software!,2020-01-10T11:05:46Z,jeremy haughton,https://uk.trustpilot.com/users/5a4d2e140000ff000afa4996
5,"Responded with excellent advice & quickly, thanks",2020-01-09T19:09:44Z,Customer,https://uk.trustpilot.com/users/5e177a7853022f61e56e4d74
5,Excellent knowledge as always,2020-01-09T14:21:03Z,Erica,https://uk.trustpilot.com/users/5b9a8a9c4de5666d3466ff4f
5,"Excellent support from the FeeeAgent team. Friendly, helpful and very determined! I love the product and it is an invaluable tool in ensuring my consultancy business works smoothly and efficiently.",2020-01-09T10:04:24Z,David,https://uk.trustpilot.com/users/5e16faa753022f066b6de06d
5,timely response with clear instructions,2020-01-09T07:40:59Z,Nicola,https://uk.trustpilot.com/users/5e16d90b013d41eb051eaadd
5,"Excellent response and follow up to questions raised,most impressive from all team members involved.",2020-01-09T06:53:33Z,Charles,https://uk.trustpilot.com/users/5e16cdecddcefaa5f453ab65
5,I always recieve a first class service from a very helpful team - highly recommend!,2020-01-08T23:15:45Z,Helen C,https://uk.trustpilot.com/users/5aa073ca4de5666d344c82cb
5,Great support. Great product.,2020-01-08T22:56:21Z,Julie Walker,https://uk.trustpilot.com/users/5b337b9a4de5666d349c6782
5,Very helpful in getting the bank feed working,2020-01-08T22:03:05Z,Mr John Walmsley,https://uk.trustpilot.com/users/5bb49df24de5666d3401743e
5,10characters,2020-01-08T20:47:47Z,Diana S,https://uk.trustpilot.com/users/5afde2564de5666d34e1a6e4
5,I couldn't be happier with the help we get from FreeAgent support. I had an unusual query and the team went above and beyond in trying to help me.,2020-01-08T17:11:06Z,Jessica,https://uk.trustpilot.com/users/5e160d294c2453234efc5dbc
5,"excellent service, always receive prompt and useful help",2020-01-08T16:47:00Z,Julie ,https://uk.trustpilot.com/users/587f27aa0000ff000a6d9d75
4,Great utility. Great helpdesk. Pity about the price,2020-01-08T16:43:07Z,royAB,https://uk.trustpilot.com/users/5256ce2b00006400014fdd69
5,"Timely, clear and concise information",2020-01-08T16:13:51Z,afTLC,https://uk.trustpilot.com/users/56338f110000ff0001e6db97
5,"When I discovered a problem after a recent upgrade was introduced the advisor worked through the possible causes and when it was identified the Freeagent software engineers fixed it very quickly. In my experience the support when I have needed advice on using the software has always been timely, helpful and couched in a language that non-accountants can understand. The latter is particularly valuable as some accounting packages I have used in the past have seemed to enjoy putting a barrier of understanding between non professionals and themselves, presumably to maintain the mystique of accountancy! Thankfully Freeagent like you to be able to work their software!",2020-01-08T15:13:48Z,Ben,https://uk.trustpilot.com/users/5e15f1acfa8e7b5940d1bb14
5,"I raised a technical question on New Year's Day and to my surprise, I got my answer on the same day from Janice in their support team. It's New Years day and they are still working hard to look after their clients. Thank you Janice.",2020-01-08T14:40:25Z,Lee Boquan,https://uk.trustpilot.com/users/595ba37e0000ff000aab4df7
5,Superb customer support fast and friendly,2020-01-08T14:37:08Z,John Knevett,https://uk.trustpilot.com/users/5c8e50f500fb6b9ffd4795cf
5,Happy with the program,2020-01-08T14:32:58Z,Sarah,https://uk.trustpilot.com/users/5e15e81a013d418cdf1e3e78
5,"Fast, friendly and answered the question.",2020-01-08T14:31:52Z,Steve,https://uk.trustpilot.com/users/5b37ed544de5666d346b71d9
5,Great service as always!,2020-01-08T14:29:03Z,Emily,https://uk.trustpilot.com/users/5b7d4b864de5666d3476ff60
5,"Freeagent has the most helpful staff I've ever come across. Always happy to go into detail to get your issue resolved and will access the account so they deal with your specific enquiry, not just try to make you read a FAQ. There are often email instructions you can save for future use too.",2020-01-08T12:36:53Z,Customer,https://uk.trustpilot.com/users/5e15cce5013d4109b51e286d
5,"Quick & professional support, that resolved my issue within an hour!",2020-01-08T12:26:05Z,Simon,https://uk.trustpilot.com/users/5e15ca5d53022fe09f6d47b3
5,Question answered quickly and efficiently,2020-01-08T10:53:00Z,Peter,https://uk.trustpilot.com/users/5e15b48c361d612c0b0f1949
5,"I have been using FreeAgent for about a year now. I find the software very easy to use, and the customer support is exceptionally good.",2020-01-08T04:23:46Z,Gavin,https://uk.trustpilot.com/users/5e155951a8a35141e2a2900a
5,"I think the FreeAgent support team are one of the best support teams that I've ever used, there's no messing and hanging around waiting for someone to answer the phone, the answers they give to my queries are easy to follow and are really helpful.",2020-01-07T22:10:47Z,customer,https://uk.trustpilot.com/users/5d89110307d952588df8b1de
5,"Freeagent is perfect for our needs as a small Ltd company, and is the reason we've stayed with RBS as our bank (Freeagent is free for RBS customers). Consistently quick, helpful and human customer support. Highly recommended.",2020-01-07T19:06:05Z,Robert,https://uk.trustpilot.com/users/5e14d69ca8a351590da2649e
5,"Very helpful giving me clear guidance with fast response, personal attention and great patience. A first class system.",2020-01-07T17:58:17Z,Mr Elmhirst,https://uk.trustpilot.com/users/576ad07c0000ff000a2b9903
5,Swift and efficient replies to my questions,2020-01-07T16:47:52Z,Wendy,https://uk.trustpilot.com/users/5e14b638b5ed5e2db6a3d03e
5,Great support. Prompt and responsive service. It gives us great confidence in FreeAgent.,2020-01-07T15:50:03Z,Wendy,https://uk.trustpilot.com/users/5d2356b522f0f4b370fa2aae
5,"As always, a quick and helpful response, courteously delivered.",2020-01-07T15:28:51Z,Irvine,https://uk.trustpilot.com/users/5e14a3b3ddcefa0c7052a1d0
5,"Christina was very quick to respond and clear in her advice which worked perfectly, thanks again.",2020-01-07T15:17:50Z,Tim,https://uk.trustpilot.com/users/5a9eb8bf4de5666d34f81045
5,Had a few issues and messeged and resolved really well im impressed,2020-01-07T15:17:11Z,Darren,https://uk.trustpilot.com/users/5e14a0f7ddcefa0eb5529fc7
5,First class and prompt service. We explained assistance. Recommended,2020-01-07T14:56:53Z,Robert Carrigan,https://uk.trustpilot.com/users/50658452000064000122b896
5,"very good support , when required",2020-01-07T14:54:27Z,Steve Edwards,https://uk.trustpilot.com/users/5db72028ffc8e8482e77f1a5
5,Very straightforward accounting software. The support from them is fantastic and always very fast to respond.,2020-01-07T14:27:08Z,Francoise,https://uk.trustpilot.com/users/5e14953bffc864ab4f449b58
5,Very quick to respond and advice spot on. Thank you,2020-01-07T14:21:41Z,Kim,https://uk.trustpilot.com/users/5d640c90f18bf41d62e925a0
5,"Excellent customer service, always very prompt to reply to questions.",2020-01-07T14:08:44Z,Paul,https://uk.trustpilot.com/users/5e1490ebffc86467cf449849
5,Very helpful,2020-01-07T14:08:28Z,Martyn,https://uk.trustpilot.com/users/5e1490db361d6173b30e9748
5,Agent was very helpful and knowledgeable.,2020-01-07T14:06:00Z,Fiona,https://uk.trustpilot.com/users/5e149048ffc8646a814497e3
5,Excellent support!,2020-01-07T14:03:54Z,Mateusz,https://uk.trustpilot.com/users/5e148fcaffc864a486449772
5,FreeAgent are always quick to respond to any queries I have and always have the answer to hand.,2020-01-07T13:49:43Z,Tina,https://uk.trustpilot.com/users/5e148c76361d6100a80e941c
5,"I asked a question on the Sunday after Xmas and got a reply the same day... amazing customer service, as always!",2020-01-07T13:48:36Z,Kari,https://uk.trustpilot.com/users/5e148c34ddcefa361e529077
5,"FreeAgent is a very easy to use accounting system that meets all the basic functionality that you need. The help service is fantastic if you do have queries or need a little more explanation or guidance. The help library is very good but the online help is fantastic. Really helpful answers or if the system cannot do something you are looking for (say creating an invoice with lines from the account headings such as Hotels, Car Parking etc consolidated) then if they think its a good idea then they will put it to the development team or tell you another way if possible or that it can't be done. Straight forward and honest! It's very easy for employees to record expenses onto the system and post receipts using the mobile app. The system cannot produce your Accounts for filing at companies house so you need other software - likewise for Corporation Tax (CT) submissions. However, I like the fact that the system does produce your basic CT computation and does the automatic accounting entries for this. It would be great if Accounts and CT filing could be integrated just like RTI for payroll or VAT filing is integrated currently. Overall for small and medium sized business this is a great package.",2020-01-03T11:20:38Z,Rod,https://uk.trustpilot.com/users/5e0f2385b14ccfc7d1fa232b
5,"Easy to use, with excellent, personalised support from friendly, expert staff. I couldn't be happier with FreeAgent - it makes accounting and tax returns so much more straightforward.",2019-12-31T12:11:57Z,Eleanor,https://uk.trustpilot.com/users/5e0b3b0db14ccf50d3f87eff
5,"Excellent, timely response to question asked",2019-12-31T10:56:39Z,Mark Howard,https://uk.trustpilot.com/users/5e0b293b361d61ba750a69e5
5,I can’t really fault FreeAgent - it works well and has always been up and running whenever I have wanted to use it.,2019-12-23T12:38:03Z,Stuart,https://uk.trustpilot.com/users/5e00b52b31bb5a60348e9fab
5,I work as a freelancer in the events industry and it's pretty perfect. The invoices look professional and I love that you can style them with CSS. Then how it syncs with multiple bank accounts is perfect as you can assign expenses to projects and add your receipts. Plus of course it helps out massively with the tax return. I'm not going back to the spreadsheet days as it often meant mistakes were made copying information and keeping track of expenses just isn't fun. There are only a few minor workflow issues it would be great if they fixed.,2019-12-20T14:18:26Z,Gareth,https://uk.trustpilot.com/users/5dfcd8316af502491728db07
5,FreeAgent is an indispensable tool that saves so much time and should really help any small business.,2019-12-18T14:50:01Z,Graeme,https://uk.trustpilot.com/users/5cb02ccb23f6ab73182deea5
5,I’am just starting a new business and this is all new to me . Any questions I have asked FreeAgent have replied with good advice. Thanks again.,2019-12-18T12:10:31Z,Laurence,https://uk.trustpilot.com/users/5dfa17377293b19213f6f638
5,Rapid response,2019-12-18T07:14:04Z,SP,https://uk.trustpilot.com/users/5670ffec0000ff0001f3fe13
5,"Problem solved, quick response, very satisfied",2019-12-18T06:22:19Z,Roger ,https://uk.trustpilot.com/users/5d39439990717e2161212cd4
5,great software and great support; every email question answered within 12 hours and solved every query I had. Excellent!,2019-12-17T18:13:24Z,Grant,https://uk.trustpilot.com/users/5b59ae864de5666d342768f5
5,"Speaking from experience, the FreeAgent finance software has been extremely helpful and with the most outstanding customer support team. Credit to all those involved and would strongly recommend for any single start-up company/venture.",2019-12-17T16:43:22Z,Thomas H,https://uk.trustpilot.com/users/5d041e9e252a765ba3294eaa
5,A really good platform. Easy to use and brilliant for things like automating VAT returns.,2019-12-17T16:40:16Z,Daniel,https://uk.trustpilot.com/users/5df904efec66ff2f797a2460
5,Agent was very helpful in sorting out my problem,2019-12-17T16:09:45Z,Kathleen Innes,https://uk.trustpilot.com/users/59fd80d80000ff000adde354
5,Perfect system for a growing business. Great support to ensure that any challenges you have on the platform are answered quickly. The support team are friendly and always helpful to ensure that FreeAgent takes the pain out of tracking your invoices and bills. We run VAT effortlessly through the integrated software.,2019-12-17T15:32:21Z,James,https://uk.trustpilot.com/users/5df8f504ec66ff0cf47a13dd
4,"I’m new to the platform so still new to it but really like it so far. It’s easy to use, very visual which I like.",2019-12-17T13:53:06Z,Moira,https://uk.trustpilot.com/users/5df8ddc2ec66ff62d479fa8e
5,Customerservices helps you all the time easy to use brilliant,2019-12-17T13:53:06Z,Martin Freeman,https://uk.trustpilot.com/users/59672f370000ff000aaecfc3
5,Excellent customer service when making a recent inquiry about historical account that was removed from my former accountants' dashboard. They helped with ensuring everything was as it should be with intact data and for regaining my access to an old account for which I had not only forgotten the password but the former email address was no longer in use for several years. The operators who I spoke with to help me were professional and a credit to FreeAgent. Keep up the good work.,2019-12-17T13:26:28Z,Andrea,https://uk.trustpilot.com/users/58af20110000ff000a7aca9d
4,"I enjoy using FreeAgent. But I find the platform to poorly designed and to have a lot less fress and modern layout. Also, the reporting tools are lacking and not something I even using.",2019-12-17T13:18:27Z,John Mac,https://uk.trustpilot.com/users/5df8d5a3d348bf4de97adf63
5,I am still not 100% sure how to treat payments made from PayPal via my Visa card but will be more careful next time in how I do.,2019-12-17T13:16:45Z,Ewan,https://uk.trustpilot.com/users/5df8d53d7293b16735f632df
5,I found FreeAgent to be a great accounting software very intuitive to use and lots of extras normally charged by other softwares.,2019-12-17T12:44:31Z,Eric Muhanji,https://uk.trustpilot.com/users/5df8cdaeec66ff018479ec7a
5,Very good customer services,2019-12-17T12:38:35Z,Sayed Kadri,https://uk.trustpilot.com/users/5df8cc4abc44db5493136880
4,"Whilst the portal is extremely easy to use and bearing in mind that I use various accounting portals (and by the way I really like Freeagent), it seems to me that some extra features need to be added. For instance: 1. Non sterling bank accounts should allow explanations entered as money paid to user. 2. There must be an option to change the accounting reference. 3. The VAT deregistration process could be made a bit clearer now that MTD for VAT is in force. We have a client who's required to file a final return but the submission keeps failing. Freeagent's been contacted but no progress. We'll keep trying until this works of course. 4. Accounting reports - perhaps more needed when it comes to management accounts, esp with cashflow forecasts, budgeting etc. 5. Bank feed issue - with open banking I think that there should have been slightly more done, for example, an automatic email or reminder sent out to the primary account holder. Or in the event that the feeds do not work or stall, the primary account holder gets notification immediately. There are some more things that I'd like to add but I believe this is best dealt with on a case by case basis. To reiterate, Freeagent is amazing and really simple and I like it a lot but I, personally, feel a bit more is needed.",2019-12-17T12:36:47Z,Keshav,https://uk.trustpilot.com/users/5df8cbde7293b151f2f62acd
5,Freeagent is a fabulous service - the software makes our lives running a small business SO much easier and our accountant and tax advisors love it. But the service from the support team is the best I've EVER experienced over many years and they should be really proud of the standard they achieve. Just wonderful. I thoroughly recommend Freeagent without any reservation and hope they go from strength to strength. They really deserve to.,2019-12-17T12:35:13Z,Tim,https://uk.trustpilot.com/users/5df8cb8043a14b76bfdcf5ad
4,Thank you very much.,2019-12-17T12:29:53Z,Steven,https://uk.trustpilot.com/users/5df8ca41bc44db949c1366be
5,I have had really good experience with Freeagent. Support is fast and efficient,2019-12-17T12:25:27Z,Nafisa,https://uk.trustpilot.com/users/5df8c936ec66ff63c179e8d7
5,"Fantastic support, explanation and resolution provided by FreeAgent. Thank you",2019-12-17T12:20:53Z,Kelechi,https://uk.trustpilot.com/users/580504000000ff000a4e6218
